,% who are economically inactive - aged 16-64,Jan 2004-Dec 2004,,,,Jan 2005-Dec 2005,,,,Jan 2006-Dec 2006,,,,Jan 2007-Dec 2007,,,,Jan 2008-Dec 2008,,,,Jan 2009-Dec 2009,,,,Jan 2010-Dec 2010,,,,Jan 2011-Dec 2011,,,,Jan 2012-Dec 2012,,,,Jan 2013-Dec 2013,,,,Jan 2014-Dec 2014,,,,Jan 2015-Dec 2015,,,,Jan 2016-Dec 2016,,,,Jan 2017-Dec 2017,,,,Jan 2018-Dec 2018,,,,Jan 2019-Dec 2019,,,
W92000004,Wales,"191,200","916,800",20.9,0.7,"192,400","924,900",20.8,0.7,"194,600","931,800",20.9,0.7,"196,000","941,700",20.8,0.8,"202,100","947,800",21.3,0.8,"203,600","951,500",21.4,0.8,"206,000","953,800",21.6,0.8,"209,900","956,600",21.9,0.8,"200,600","951,800",21.1,0.8,"194,000","949,500",20.4,0.8,"200,100","948,000",21.1,0.8,"195,600","946,300",20.7,0.8,"206,300","948,500",21.7,0.9,"192,700","949,300",20.3,0.8,"181,300","951,700",19.0,0.8,"183,000","951,400",19.2,0.9
S92000003,Scotland,"273,200","1,604,200",17.0,0.6,"275,600","1,614,500",17.1,0.6,"265,900","1,625,600",16.4,0.6,"270,000","1,640,100",16.5,0.6,"276,000","1,650,700",16.7,0.6,"284,500","1,657,500",17.2,0.6,"294,500","1,665,600",17.7,0.6,"298,800","1,678,000",17.8,0.7,"301,200","1,670,400",18.0,0.7,"306,600","1,669,000",18.4,0.7,"298,200","1,667,200",17.9,0.7,"306,800","1,671,500",18.4,0.7,"316,000","1,677,600",18.8,0.8,"309,800","1,681,000",18.4,0.8,"306,700","1,681,100",18.2,0.8,"317,000","1,680,700",18.9,0.8
N92000002,Northern Ireland,"114,500","539,300",21.2,1.6,"116,600","546,200",21.4,1.7,"121,200","553,100",21.9,1.7,"119,900","560,100",21.4,1.7,"123,700","565,600",21.9,1.7,"132,200","569,100",23.2,1.8,"124,600","571,500",21.8,1.8,"120,900","572,700",21.1,1.8,"124,900","573,000",21.8,1.8,"119,900","572,000",21.0,1.8,"122,500","573,300",21.4,1.9,"120,000","575,800",20.8,1.9,"115,100","577,000",20.0,1.8,"130,700","577,500",22.6,1.9,"132,800","577,700",23.0,1.7,"127,100","577,600",22.0,1.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E92000001,England,"2,593,900","15,929,300",16.3,0.2,"2,637,500","16,103,700",16.4,0.2,"2,636,400","16,269,800",16.2,0.3,"2,713,000","16,435,900",16.5,0.3,"2,723,600","16,572,400",16.4,0.3,"2,765,100","16,654,900",16.6,0.3,"2,888,600","16,773,400",17.2,0.3,"2,939,500","16,898,400",17.4,0.3,"2,847,600","16,877,000",16.9,0.3,"2,795,900","16,903,400",16.5,0.3,"2,864,300","16,973,600",16.9,0.3,"2,810,800","17,081,200",16.5,0.3,"2,824,900","17,197,400",16.4,0.3,"2,795,700","17,242,400",16.2,0.3,"2,836,700","17,302,900",16.4,0.3,"2,823,400","17,352,600",16.3,0.3
K04000001,England and Wales,"2,785,200","16,846,100",16.5,0.2,"2,829,900","17,028,600",16.6,0.2,"2,831,000","17,201,600",16.5,0.2,"2,909,000","17,377,600",16.7,0.2,"2,925,800","17,520,100",16.7,0.3,"2,968,700","17,606,500",16.9,0.3,"3,094,600","17,727,100",17.5,0.3,"3,149,400","17,855,000",17.6,0.3,"3,048,200","17,828,800",17.1,0.3,"2,989,800","17,852,900",16.7,0.3,"3,064,400","17,921,600",17.1,0.3,"3,006,500","18,027,500",16.7,0.3,"3,031,100","18,145,900",16.7,0.3,"2,988,400","18,191,700",16.4,0.3,"3,017,900","18,254,600",16.5,0.3,"3,006,500","18,304,000",16.4,0.3
K03000001,Great Britain,"3,058,300","18,450,300",16.6,0.2,"3,105,400","18,643,200",16.7,0.2,"3,096,900","18,827,200",16.4,0.2,"3,179,000","19,017,700",16.7,0.2,"3,201,700","19,170,800",16.7,0.2,"3,253,200","19,264,000",16.9,0.2,"3,389,100","19,392,700",17.5,0.2,"3,448,200","19,532,900",17.7,0.2,"3,349,400","19,499,100",17.2,0.2,"3,296,400","19,521,900",16.9,0.2,"3,362,600","19,588,900",17.2,0.2,"3,313,200","19,699,000",16.8,0.3,"3,347,100","19,823,400",16.9,0.3,"3,298,200","19,872,700",16.6,0.3,"3,324,600","19,935,600",16.7,0.3,"3,323,500","19,984,700",16.6,0.3
K02000001,United Kingdom,"3,172,900","18,989,600",16.7,0.2,"3,222,000","19,189,300",16.8,0.2,"3,218,100","19,380,300",16.6,0.2,"3,298,900","19,577,900",16.9,0.2,"3,325,400","19,736,400",16.8,0.2,"3,385,500","19,833,000",17.1,0.2,"3,513,800","19,964,200",17.6,0.2,"3,569,100","20,105,700",17.8,0.2,"3,474,400","20,072,100",17.3,0.2,"3,416,300","20,094,000",17.0,0.2,"3,485,100","20,162,200",17.3,0.2,"3,433,300","20,274,800",16.9,0.2,"3,462,200","20,400,400",17.0,0.3,"3,428,900","20,450,200",16.8,0.3,"3,457,300","20,513,300",16.9,0.3,"3,450,600","20,562,300",16.8,0.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,! Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18/03/2015 Data has been reweighted in line with the latest ONS estimates.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
